,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
VARS1,11.1470001078933,-1.97964180359668,0.320703872901187,-3.05466159399491,0.00225314597166732,0.0495176589116496
RBM3,43.3596393614399,-1.97771517093704,0.219274898790494,-4.45885587602618,8.2398300295792e-06,0.000411462338082565
TADA3,21.8287580114049,-1.97486317008864,0.274519995974831,-3.5511554144785,0.000383543862978399,0.0115551434291038
COA3,7.28708139247521,-1.97437836615286,0.318494239397109,-3.05932806821657,0.00221834077861176,0.0489503872620966
RPS24,85.6114133298554,-1.96856498806359,0.210756840743191,-4.59565148465949,4.31399242830363e-06,0.000235060573734358
NDUFS3,5.21589625915659,-1.96741269625262,0.278335849134707,-3.47570282182523,0.000509516551226984,0.0146219609226457
GRHPR,15.6522031265018,-1.96691076442749,0.308616136331557,-3.13305317058568,0.00172998100254335,0.0403103084493464
UQCRH,8.94960908051149,-1.96603550403016,0.285507247014657,-3.38357612330787,0.000715483701112318,0.0191526776319066
SERPINF1,10.1538325477686,-1.9637192732192,0.313089152682347,-3.07809857020811,0.0020832599454356,0.0465196761648773
TXNDC5,14.3403732527151,-1.95876102665921,0.30477907473637,-3.14575738996689,0.00165657359168526,0.0389211369476671
DYDC2,11.7207072431603,-1.95514488749397,0.309928892677978,-3.08181944329529,0.00205739590971014,0.0461325959338375
GSTP1,55.5471654952748,-1.95049315992044,0.289810291375347,-3.279708099425,0.00103914541498127,0.0263481451571881
CCDC173,17.7974196205113,-1.94823331610521,0.299708778470294,-3.16384899015961,0.00155697558154773,0.0368996433542712
RSPH1,49.3037540592811,-1.946626789676,0.248663255573562,-3.80686236690873,0.000140741017542814,0.00480786626664564
FAM162A,9.95940634257612,-1.94244813057126,0.304282115386941,-3.09728401017848,0.00195302661305402,0.0442315833072943
EIF4H,23.42154230417,-1.93879652378111,0.251801557354889,-3.72831897325389,0.000192761300917396,0.00633214604549243
ERP29,12.7590678513419,-1.93186785847402,0.274369766347728,-3.39639411032262,0.000682799702291983,0.0183984097998775
RPL4,224.421703015525,-1.92715627202106,0.205301067484539,-4.51608110654798,6.29945449980454e-06,0.000324491459076682
RPS6,225.806325137663,-1.92701160461401,0.196729985528817,-4.71210121894826,2.45175539867852e-06,0.000142981121089363
DHRS3,15.6274039903291,-1.92431661599631,0.289337386144926,-3.19459793396118,0.00140025767545812,0.03362471703317
TPT1,716.033939664285,-1.9243007391409,0.180085147752703,-5.13257617674373,2.8580299338702e-07,2.05589298635095e-05
CFAP53,22.1521949788841,-1.91853618734244,0.285720280864339,-3.21480919927613,0.00130531252471698,0.0317651985336865
H3-3A,147.325930719796,-1.91571947603997,0.234305600639013,-3.90822700585288,9.29759265339701e-05,0.00334406146337709
EZR,320.970800950155,-1.90891366916239,0.177601701897763,-5.11770810442802,3.09270741504032e-07,2.21494821842954e-05
RPL38,45.2740613783201,-1.90183577462516,0.226243616697799,-3.98612693603537,6.71605914386243e-05,0.00258038893553246
DDOST,9.90631022036032,-1.90133298888946,0.289715898166956,-3.11109260690294,0.00186396473755783,0.042780203892239
TACSTD2,83.2444320215925,-1.89852835901084,0.229204531817621,-3.92020328693067,8.84743056777995e-05,0.00319758102156737
ELF3,111.049636375426,-1.8982894400307,0.221496631443679,-4.055544475669,5.00176536140329e-05,0.00200672792595465
SELENOK,13.3229013596304,-1.8869476121158,0.283356768831683,-3.13014443160402,0.00174720375200768,0.0405833429111429
ATP5MG,37.0328992549988,-1.8844623315565,0.22807376592387,-3.87796609563474,0.000105333392164659,0.00374725263759635
RPS20,133.721033916434,-1.88276933715126,0.21628658687016,-4.08147980845987,4.4749865922929e-05,0.00181750985805185
PRMT2,17.2093337428276,-1.87388451655974,0.274586033528754,-3.18255267876993,0.00145982957169191,0.0347993533958499
UBA52,46.8859147197247,-1.86504359528217,0.250197453142842,-3.45744364867015,0.000545326278169494,0.0154326391615766
RABL6,16.5918136436667,-1.8629297784192,0.282725654331303,-3.05218067479652,0.00227185310447974,0.0497975773701057
RPL41,851.873572520459,-1.86060819613134,0.192525580607473,-4.4700979133052,7.81837966778334e-06,0.000392819451062259
PTTG1IP,24.1108275543273,-1.8585528971492,0.248159173926911,-3.45968631166572,0.000540805001696288,0.0153579215177369
EIF3F,17.3196173731968,-1.85827525383721,0.256498788843557,-3.34611815403419,0.000819514668902283,0.0214797030955142
MGLL,31.9445264860163,-1.85475070765663,0.245471872248529,-3.48207189616915,0.000497550085585969,0.0143289159568488
CMTM4,18.7701611106657,-1.85395448951774,0.279786600921436,-3.05216363723412,0.00227198206508229,0.0497975773701057
ALOX15,127.479122176048,-1.84966841021563,0.232236886955346,-3.65862814195835,0.00025356894778218,0.00805550067769496
CFAP298,27.0228600759277,-1.84262259794659,0.27146995877216,-3.10392575943842,0.00190971244430479,0.0436068915374281
PPP1R7,18.7582549950716,-1.83658386567777,0.243047371070227,-3.44206095294916,0.000577300152860204,0.0160704464959332
RPL23,115.374891075691,-1.83556307667774,0.202678723842928,-4.1225988640292,3.74621742469337e-05,0.00157254458426268
SELENBP1,37.442228628891,-1.82885360006884,0.260957672655157,-3.17619938756938,0.00149218352581781,0.0355187533426807
FXYD3,32.5224427107669,-1.8136290550482,0.24158327989779,-3.36790300799141,0.000757422373143507,0.020110487692781
ALDH3B1,80.1486899737652,-1.804648230614,0.261136758462754,-3.08132886136276,0.0020607890349903,0.0461325959338375
HMGN3,24.5340650110788,-1.79922833138962,0.241800929232365,-3.30531538454752,0.000948695807607481,0.0244341543255876
NUDC,27.3173299280481,-1.79233053701629,0.243333402800238,-3.2561519622801,0.00112933290675297,0.028240240481423
PFDN5,50.4891184136393,-1.78464771904722,0.222301795808321,-3.52965083432695,0.00041610843550919,0.012376383685664
MBTPS1,25.8192888154889,-1.78446217165882,0.255035062742438,-3.07589930272081,0.00209868709243969,0.046752334969233
IFT57,66.2169640385456,-1.76964112840128,0.238744363950661,-3.22370386326829,0.001265441891982,0.0310261271083694
PIGR,287.509034749185,-1.74508180586441,0.199472057813155,-3.73526905990173,0.000187514593202253,0.00622342640731623
TLE5,77.5500509967079,-1.74382707470344,0.229926405119141,-3.23506590866763,0.00121614654362962,0.0299976690497403
CTTN,30.0454767080643,-1.74250520840394,0.223935023071847,-3.31571720322513,0.000914082769905984,0.0236546078443658
AQP3,81.6994453645546,-1.7138396585514,0.228264347402086,-3.12724990422605,0.00176449872452428,0.0407531819982418
RACK1,266.846859750536,-1.70794312037797,0.22052938695368,-3.21019855973509,0.00132643310998922,0.0322311402574613
GSN,65.3862853751693,-1.69814318828165,0.220896510573526,-3.1604989434601,0.00157499176297571,0.0372725224603339
RPL37A,142.931200547846,-1.67527430617617,0.215190205143704,-3.13803458538097,0.00170084806820519,0.0397326868465273
EEF1A1,2900.76939122302,-1.64409524483761,0.185138478573039,-3.47899177848927,0.000503304027604639,0.0144691046949932
